symbol,trade_date,entry_date,exit_date,entry_price,exit_price,return_%
ALMONDZ.NS,2024-12-31,2025-01-01,2025-04-01,33.5,21.49,-35.85
ALMONDZ.NS,2024-12-31,2025-01-01,2025-04-01,33.5,21.49,-35.85
POONAWALLA.NS,2024-12-27,2024-12-30,2025-03-27,315.35,338.6,7.37
FAIRCHEMOR.NS,2024-12-30,2024-12-31,2025-04-01,1218.75,890.75,-26.91
MADHUSUDAN.NS,2024-12-30,2024-12-31,2025-04-01,217.4,158.0,-27.32
MADHUSUDAN.NS,2024-12-30,2024-12-31,2025-04-01,217.4,158.0,-27.32
HITECH.NS,2024-12-27,2024-12-30,2025-03-27,159.36,105.39,-33.87
KRSNAA.NS,2024-12-27,2024-12-30,2025-03-27,877.6,812.6,-7.41
SKP.NS,2024-12-27,2024-12-30,2025-03-27,253.0,222.15,-12.19
JASH.NS,2024-12-27,2024-12-30,2025-03-27,565.04,554.2,-1.92
ALMONDZ.NS,2024-12-30,2024-12-31,2025-04-01,33.49,21.49,-35.83
ALMONDZ.NS,2024-12-30,2024-12-31,2025-04-01,33.49,21.49,-35.83
JINDRILL.NS,2024-12-26,2024-12-27,2025-03-26,766.05,856.95,11.87
JSL.NS,2024-12-26,2024-12-27,2025-03-26,734.84,595.15,-19.01
FAIRCHEMOR.NS,2024-12-27,2024-12-30,2025-03-27,1237.4,862.05,-30.33
NCLIND.NS,2024-12-30,2024-12-31,2025-04-01,218.3,187.32,-14.19
NCLIND.NS,2024-12-30,2024-12-31,2025-04-01,218.3,187.32,-14.19
MADHUSUDAN.NS,2024-12-27,2024-12-30,2025-03-27,211.4,149.7,-29.19
MADHUSUDAN.NS,2024-12-26,2024-12-27,2025-03-26,209.5,159.0,-24.11
MADHUSUDAN.NS,2024-12-27,2024-12-30,2025-03-27,211.4,149.7,-29.19
NRBBEARING.NS,2024-12-27,2024-12-30,2025-03-27,277.8,202.18,-27.22
ALKYLAMINE.NS,2024-12-26,2024-12-27,2025-03-26,1825.46,1671.42,-8.44
PANACEABIO.NS,2024-12-26,2024-12-27,2025-03-26,426.85,440.45,3.19
NURECA.NS,2024-12-27,2024-12-30,2025-03-27,281.1,213.34,-24.11
ALMONDZ.NS,2024-12-27,2024-12-30,2025-03-27,33.25,21.55,-35.19
ALMONDZ.NS,2024-12-27,2024-12-30,2025-03-27,33.25,21.55,-35.19
ALMONDZ.NS,2024-12-26,2024-12-27,2025-03-26,33.0,21.54,-34.73
NCC.NS,2024-12-26,2024-12-27,2025-03-26,279.15,208.3,-25.38
ECLERX.NS,2024-12-26,2024-12-27,2025-03-26,3650.1,2742.65,-24.86
GREENPLY.NS,2024-12-27,2024-12-30,2025-03-27,309.65,292.9,-5.41
GREENPLY.NS,2024-12-27,2024-12-30,2025-03-27,309.65,292.9,-5.41
GREENPLY.NS,2024-12-27,2024-12-30,2025-03-27,309.65,292.9,-5.41
UGARSUGAR.NS,2024-12-27,2024-12-30,2025-03-27,68.34,44.78,-34.47
FAIRCHEMOR.NS,2024-12-26,2024-12-27,2025-03-26,1227.45,898.3,-26.82
INDGN.NS,2024-12-24,2024-12-26,2025-03-24,590.67,550.21,-6.85
MANGLMCEM.NS,2024-12-26,2024-12-27,2025-03-26,981.1,758.5,-22.69
MANGLMCEM.NS,2024-12-27,2024-12-30,2025-03-27,981.55,777.0,-20.84
MANGLMCEM.NS,2024-12-27,2024-12-30,2025-03-27,981.55,777.0,-20.84
NCLIND.NS,2024-12-27,2024-12-30,2025-03-27,219.91,184.13,-16.27
PKTEA.NS,2024-12-23,2024-12-24,2025-03-24,768.3,704.35,-8.32
UGARSUGAR.NS,2024-12-26,2024-12-27,2025-03-26,70.14,44.9,-35.99
PAISALO.NS,2024-12-27,2024-12-30,2025-03-27,49.95,33.97,-31.99
ECLERX.NS,2024-12-23,2024-12-24,2025-03-24,3625.75,2758.2,-23.93
ECLERX.NS,2024-12-24,2024-12-26,2025-03-24,3552.0,2758.2,-22.35
NCC.NS,2024-12-23,2024-12-24,2025-03-24,283.05,209.18,-26.1
JSL.NS,2024-12-23,2024-12-24,2025-03-24,728.9,591.35,-18.87
SNOWMAN.NS,2024-12-24,2024-12-26,2025-03-24,72.86,48.15,-33.91
HITECH.NS,2024-12-23,2024-12-24,2025-03-24,161.68,114.32,-29.29
RPGLIFE.NS,2024-12-24,2024-12-26,2025-03-24,2123.51,2309.47,8.76
FAIRCHEMOR.NS,2024-12-24,2024-12-26,2025-03-24,1207.55,977.65,-19.04
MBAPL.NS,2024-12-23,2024-12-24,2025-03-24,217.88,287.35,31.88
BABAFP.NS,2024-12-17,2024-12-18,2025-03-17,54.6,47.35,-13.28
BABAFP.NS,2024-12-24,2024-12-26,2025-03-24,59.5,44.5,-25.21
KRISHANA.NS,2024-12-23,2024-12-24,2025-03-24,202.11,238.79,18.15
KRISHANA.NS,2024-12-23,2024-12-24,2025-03-24,202.11,238.79,18.15
KRISHANA.NS,2024-12-24,2024-12-26,2025-03-24,196.85,238.79,21.31
ORIENTBELL.NS,2024-12-24,2024-12-26,2025-03-24,326.15,244.25,-25.11
ALMONDZ.NS,2024-12-24,2024-12-26,2025-03-24,33.0,19.78,-40.06
NCLIND.NS,2024-12-23,2024-12-24,2025-03-24,213.7,191.31,-10.48
KPIGREEN.NS,2024-12-24,2024-12-26,2025-03-24,529.47,438.75,-17.13
ECLERX.NS,2024-12-20,2024-12-23,2025-03-20,3611.9,2620.8,-27.44
UGARSUGAR.NS,2024-12-23,2024-12-24,2025-03-24,68.05,47.47,-30.24
20MICRONS.NS,2024-12-24,2024-12-26,2025-03-24,227.96,204.2,-10.42
RPGLIFE.NS,2024-12-23,2024-12-24,2025-03-24,2145.73,2309.47,7.63
RPGLIFE.NS,2024-12-20,2024-12-23,2025-03-20,2168.79,2298.36,5.97
NAVA.NS,2024-12-23,2024-12-24,2025-03-24,496.6,485.0,-2.34
NAVA.NS,2024-12-23,2024-12-24,2025-03-24,496.6,485.0,-2.34
SREEL.NS,2024-12-23,2024-12-24,2025-03-24,260.54,236.28,-9.31
PKTEA.NS,2024-12-17,2024-12-18,2025-03-17,765.05,668.45,-12.63
FAIRCHEMOR.NS,2024-12-23,2024-12-24,2025-03-24,1263.55,977.65,-22.63
GULPOLY.NS,2024-12-23,2024-12-24,2025-03-24,170.56,189.43,11.06
ALMONDZ.NS,2024-12-23,2024-12-24,2025-03-24,32.86,19.78,-39.81
SNOWMAN.NS,2024-12-20,2024-12-23,2025-03-20,73.0,47.07,-35.52
SNOWMAN.NS,2024-12-23,2024-12-24,2025-03-24,76.69,48.15,-37.21
FAIRCHEMOR.NS,2024-12-19,2024-12-20,2025-03-19,1237.4,980.6,-20.75
FAIRCHEMOR.NS,2024-12-19,2024-12-20,2025-03-19,1237.4,980.6,-20.75
FAIRCHEMOR.NS,2024-12-20,2024-12-23,2025-03-20,1280.65,969.0,-24.34
SHAKTIPUMP.NS,2024-12-23,2024-12-24,2025-03-24,1015.45,1006.4,-0.89
UGARSUGAR.NS,2024-11-21,2024-11-22,2025-02-19,73.43,48.09,-34.51
POONAWALLA.NS,2024-12-20,2024-12-23,2025-03-20,318.3,318.2,-0.03
INDGN.NS,2024-12-20,2024-12-23,2025-03-20,586.83,537.05,-8.48
INDGN.NS,2024-12-23,2024-12-24,2025-03-24,588.03,550.21,-6.43
HITECH.NS,2024-12-18,2024-12-19,2025-03-18,160.89,101.02,-37.21
ALMONDZ.NS,2024-12-20,2024-12-23,2025-03-20,32.25,18.99,-41.12
MDL.NS,2024-12-19,2024-12-20,2025-03-19,122.05,92.65,-24.09
MDL.NS,2024-12-19,2024-12-20,2025-03-19,122.05,92.65,-24.09
MBAPL.NS,2024-12-19,2024-12-20,2025-03-19,217.01,298.55,37.57
KRISHANA.NS,2024-12-19,2024-12-20,2025-03-19,202.43,244.96,21.01
KRISHANA.NS,2024-12-18,2024-12-19,2025-03-18,202.73,224.47,10.72
RPGLIFE.NS,2024-12-18,2024-12-19,2025-03-18,2237.52,2091.28,-6.54
TATACONSUM.NS,2024-12-18,2024-12-19,2025-03-18,900.43,933.53,3.68
ECLERX.NS,2024-12-19,2024-12-20,2025-03-19,3608.95,2584.5,-28.39
KECL.NS,2024-12-19,2024-12-20,2025-03-19,182.64,131.18,-28.18
DIVISLAB.NS,2024-12-09,2024-12-10,2025-03-10,5932.6,5514.25,-7.05
ECLERX.NS,2024-12-18,2024-12-19,2025-03-18,3738.8,2511.95,-32.81
FAIRCHEMOR.NS,2024-12-18,2024-12-19,2025-03-18,1159.8,965.65,-16.74
NECLIFE.NS,2024-12-19,2024-12-20,2025-03-19,41.8,23.94,-42.73
KMEW.NS,2024-12-19,2024-12-20,2025-03-19,2187.6,1526.35,-30.23
HITECH.NS,2024-12-13,2024-12-16,2025-03-13,168.99,99.8,-40.94
ECLERX.NS,2024-12-17,2024-12-18,2025-03-17,3739.95,2511.95,-32.83
BIGBLOC.NS,2024-12-17,2024-12-18,2025-03-17,107.2,60.67,-43.4
FAIRCHEMOR.NS,2024-12-17,2024-12-18,2025-03-17,1164.1,965.65,-17.05
INDGN.NS,2024-12-17,2024-12-18,2025-03-17,600.04,522.55,-12.91
ORIENTBELL.NS,2024-12-17,2024-12-18,2025-03-17,329.3,239.8,-27.18
PKTEA.NS,2024-12-16,2024-12-17,2025-03-17,728.65,668.45,-8.26
KMEW.NS,2024-12-18,2024-12-19,2025-03-18,2136.0,1493.1,-30.1
SREEL.NS,2024-12-17,2024-12-18,2025-03-17,270.25,221.89,-17.89
TOKYOPLAST.NS,2024-12-28,2024-12-30,2025-03-28,129.4,126.7,-2.09
SALZERELEC.NS,2024-12-17,2024-12-18,2025-03-17,1393.7,883.35,-36.62
PKTEA.NS,2024-12-12,2024-12-13,2025-03-12,715.85,650.0,-9.2
ECLERX.NS,2024-12-13,2024-12-16,2025-03-13,3833.45,2521.15,-34.23
BHARTIARTL.NS,2024-12-12,2024-12-13,2025-03-12,1681.75,1642.85,-2.31
BHARTIARTL.NS,2024-12-10,2024-12-11,2025-03-10,1586.0,1630.95,2.83
BHARTIARTL.NS,2024-12-11,2024-12-12,2025-03-11,1610.55,1662.95,3.25
BHARTIARTL.NS,2024-12-13,2024-12-16,2025-03-13,1662.55,1632.5,-1.81
NCLIND.NS,2024-12-09,2024-12-10,2025-03-10,218.84,189.22,-13.54
INDOWIND.NS,2024-12-13,2024-12-16,2025-03-13,26.22,15.77,-39.86
RPGLIFE.NS,2024-12-13,2024-12-16,2025-03-13,2261.32,2042.14,-9.69
RPGLIFE.NS,2024-12-13,2024-12-16,2025-03-13,2261.32,2042.14,-9.69
BAIDFIN.NS,2024-12-13,2024-12-16,2025-03-13,16.65,9.29,-44.2
BAIDFIN.NS,2024-12-13,2024-12-16,2025-03-13,16.65,9.29,-44.2
BAIDFIN.NS,2024-12-13,2024-12-16,2025-03-13,16.65,9.29,-44.2
VIVIANA.NS,2024-12-10,2024-12-11,2025-03-10,914.45,694.4,-24.06
GODREJPROP.NS,2024-12-12,2024-12-13,2025-03-12,2926.95,2018.15,-31.05
PKTEA.NS,2024-12-11,2024-12-12,2025-03-11,705.1,666.6,-5.46
ORIENTBELL.NS,2024-12-11,2024-12-12,2025-03-11,324.95,255.5,-21.37
HITECH.NS,2024-12-09,2024-12-10,2025-03-10,172.12,108.23,-37.12
ASAHIINDIA.NS,2024-12-11,2024-12-12,2025-03-11,765.2,604.15,-21.05
SPCL.NS,2024-12-11,2024-12-12,2025-03-11,240.2,127.5,-46.92
ECLERX.NS,2024-12-11,2024-12-12,2025-03-11,3834.85,2592.2,-32.4
ECLERX.NS,2024-12-12,2024-12-13,2025-03-12,3815.55,2615.25,-31.46
GODREJPROP.NS,2024-12-11,2024-12-12,2025-03-11,2880.35,2046.1,-28.96
AFCONS.NS,2024-12-10,2024-12-11,2025-03-10,524.4,461.6,-11.98
NAHARPOLY.NS,2024-12-09,2024-12-10,2025-03-10,291.3,198.98,-31.69
CREST.NS,2024-12-11,2024-12-12,2025-03-11,474.15,380.9,-19.67
POONAWALLA.NS,2024-12-09,2024-12-10,2025-03-10,358.9,289.05,-19.46
JINDRILL.NS,2024-12-06,2024-12-09,2025-03-06,822.5,853.3,3.74
ECLERX.NS,2024-12-09,2024-12-10,2025-03-10,3725.45,2696.8,-27.61
PKTEA.NS,2024-11-26,2024-11-27,2025-02-24,537.8,670.0,24.58
INDUSTOWER.NS,2024-12-04,2024-12-05,2025-03-04,363.55,327.0,-10.05
ECLERX.NS,2024-12-06,2024-12-09,2025-03-06,3678.8,2787.45,-24.23
JSL.NS,2024-12-05,2024-12-06,2025-03-05,740.43,613.45,-17.15
PAISALO.NS,2024-12-09,2024-12-10,2025-03-10,60.83,35.79,-41.16
RPGLIFE.NS,2024-12-05,2024-12-06,2025-03-05,2196.86,2110.92,-3.91
ASAHIINDIA.NS,2024-12-05,2024-12-06,2025-03-05,749.15,616.75,-17.67
ECLERX.NS,2024-12-05,2024-12-06,2025-03-05,3615.85,2692.7,-25.53
GNA.NS,2024-11-26,2024-11-27,2025-02-24,397.6,315.35,-20.69
SPCL.NS,2024-11-29,2024-12-02,2025-02-27,213.35,151.3,-29.08
SREEL.NS,2024-12-04,2024-12-05,2025-03-04,252.6,226.87,-10.19
SREEL.NS,2024-12-03,2024-12-04,2025-03-03,248.02,217.75,-12.2
CREST.NS,2024-12-04,2024-12-05,2025-03-04,484.35,350.5,-27.63
CREST.NS,2024-12-04,2024-12-05,2025-03-04,484.35,350.5,-27.63
RPGLIFE.NS,2024-12-03,2024-12-04,2025-03-03,2188.92,1995.87,-8.82
SNOWMAN.NS,2024-12-04,2024-12-05,2025-03-04,78.18,44.9,-42.57
ECLERX.NS,2024-12-03,2024-12-04,2025-03-03,3611.4,2622.55,-27.38
UNITEDPOLY.NS,2024-12-03,2024-12-04,2025-03-03,13.98,13.15,-6.01
AVONMORE.NS,2024-12-03,2024-12-04,2025-03-03,17.23,16.73,-2.88
ECLERX.NS,2024-12-02,2024-12-03,2025-03-03,3558.2,2622.55,-26.3
SUDARSCHEM.NS,2024-11-28,2024-11-29,2025-02-27,1065.95,853.15,-19.96
SUDARSCHEM.NS,2024-11-29,2024-12-02,2025-02-27,1061.75,853.15,-19.65
UNITEDPOLY.NS,2024-12-02,2024-12-03,2025-03-03,14.23,13.15,-7.59
AVONMORE.NS,2024-12-02,2024-12-03,2025-03-03,16.4,16.73,2.0
KMEW.NS,2024-12-02,2024-12-03,2025-03-03,2246.1,1564.5,-30.35
GLOBAL.NS,2024-12-02,2024-12-03,2025-03-03,78.68,50.3,-36.07
SNOWMAN.NS,2024-11-29,2024-12-02,2025-02-27,75.93,46.58,-38.65
SNOWMAN.NS,2024-12-02,2024-12-03,2025-03-03,76.34,45.0,-41.05
TFCILTD.NS,2024-11-29,2024-12-02,2025-02-27,177.18,144.88,-18.23
RPGLIFE.NS,2024-11-28,2024-11-29,2025-02-27,2199.19,2199.48,0.01
RPGLIFE.NS,2024-11-29,2024-12-02,2025-02-27,2230.23,2199.48,-1.38
RPGLIFE.NS,2024-11-29,2024-12-02,2025-02-27,2230.23,2199.48,-1.38
ECLERX.NS,2024-11-28,2024-11-29,2025-02-27,3487.3,2950.95,-15.38
ECLERX.NS,2024-11-27,2024-11-28,2025-02-25,3455.85,3019.25,-12.63
AARTECH.NS,2024-11-29,2024-12-02,2025-02-27,83.41,61.11,-26.74
NRBBEARING.NS,2024-11-25,2024-11-26,2025-02-24,283.3,220.8,-22.06
20MICRONS.NS,2024-11-28,2024-11-29,2025-02-27,233.55,171.82,-26.43
MDL.NS,2024-11-27,2024-11-28,2025-02-25,102.0,89.1,-12.65
MDL.NS,2024-11-27,2024-11-28,2025-02-25,102.0,89.1,-12.65
MDL.NS,2024-11-27,2024-11-28,2025-02-25,102.0,89.1,-12.65
YASHOPTICS.NS,2024-11-28,2024-11-29,2025-02-27,85.25,81.35,-4.57
ECLERX.NS,2024-11-26,2024-11-27,2025-02-24,3462.85,3075.35,-11.19
RELTD.NS,2024-11-26,2024-11-27,2025-02-24,132.78,118.54,-10.72
RELTD.NS,2024-11-26,2024-11-27,2025-02-24,132.78,118.54,-10.72
RELTD.NS,2024-11-22,2024-11-25,2025-02-20,120.44,121.72,1.06
UNITEDPOLY.NS,2024-11-27,2024-11-28,2025-02-25,15.06,15.64,3.85
RELTD.NS,2024-11-21,2024-11-22,2025-02-19,120.05,119.36,-0.57
RELTD.NS,2024-11-21,2024-11-22,2025-02-19,120.05,119.36,-0.57
INDOCO.NS,2024-11-27,2024-11-28,2025-02-25,316.2,208.77,-33.98
PKTEA.NS,2024-11-18,2024-11-19,2025-02-17,536.95,652.3,21.48
SASTASUNDR.NS,2024-11-25,2024-11-26,2025-02-24,307.6,237.75,-22.71
BHARATWIRE.NS,2024-11-21,2024-11-22,2025-02-19,219.55,151.16,-31.15
BHARATWIRE.NS,2024-11-26,2024-11-27,2025-02-24,223.22,149.89,-32.85
BHARATWIRE.NS,2024-11-22,2024-11-25,2025-02-20,220.16,153.78,-30.15
BHARATWIRE.NS,2024-11-21,2024-11-22,2025-02-19,219.55,151.16,-31.15
AVONMORE.NS,2024-11-26,2024-11-27,2025-02-24,17.99,18.74,4.17
BHARATWIRE.NS,2024-11-19,2024-11-21,2025-02-17,218.31,154.83,-29.08
BHARATWIRE.NS,2024-11-25,2024-11-26,2025-02-24,218.78,149.89,-31.49
BHARATWIRE.NS,2024-11-19,2024-11-21,2025-02-17,218.31,154.83,-29.08
TGL.NS,2024-11-25,2024-11-26,2025-02-24,497.8,347.5,-30.19
GNA.NS,2024-11-13,2024-11-14,2025-02-11,385.47,337.83,-12.36
AVONMORE.NS,2024-11-25,2024-11-26,2025-02-24,16.58,18.74,13.03
MANGLMCEM.NS,2024-11-22,2024-11-25,2025-02-20,805.95,703.95,-12.66
NRBBEARING.NS,2024-11-21,2024-11-22,2025-02-19,281.55,220.0,-21.86
NRBBEARING.NS,2024-11-22,2024-11-25,2025-02-20,286.7,224.35,-21.75
TFCILTD.NS,2024-11-22,2024-11-25,2025-02-20,174.34,150.72,-13.55
SNOWMAN.NS,2024-11-21,2024-11-22,2025-02-19,72.94,49.26,-32.47
SNOWMAN.NS,2024-11-22,2024-11-25,2025-02-20,71.18,49.65,-30.25
ACE.NS,2024-11-22,2024-11-25,2025-02-20,1255.4,1247.25,-0.65
SARLAPOLY.NS,2024-11-13,2024-11-14,2025-02-11,83.05,79.0,-4.88
ECLERX.NS,2024-11-19,2024-11-21,2025-02-17,3314.85,2999.7,-9.51
POONAWALLA.NS,2024-11-08,2024-11-11,2025-02-06,360.95,318.7,-11.71
INDOCO.NS,2024-11-19,2024-11-21,2025-02-17,299.8,250.37,-16.49
BIGBLOC.NS,2024-11-19,2024-11-21,2025-02-17,104.68,61.92,-40.85
RELTD.NS,2024-11-18,2024-11-19,2025-02-17,115.5,113.43,-1.79
GREENPLY.NS,2024-11-19,2024-11-21,2025-02-17,315.75,269.05,-14.79
NAVA.NS,2024-11-18,2024-11-19,2025-02-17,472.45,394.0,-16.6
NAVA.NS,2024-11-18,2024-11-19,2025-02-17,472.45,394.0,-16.6
NAVA.NS,2024-11-18,2024-11-19,2025-02-17,472.45,394.0,-16.6
TFCILTD.NS,2024-11-18,2024-11-19,2025-02-17,145.43,129.21,-11.15
ACE.NS,2024-11-18,2024-11-19,2025-02-17,1242.0,1165.55,-6.16
CUPID.NS,2024-11-19,2024-11-21,2025-02-17,82.88,69.72,-15.88
TIRUPATI.NS,2024-11-19,2024-11-21,2025-02-17,799.0,941.65,17.85
NRBBEARING.NS,2024-11-18,2024-11-19,2025-02-17,283.75,219.05,-22.8
NRBBEARING.NS,2024-11-19,2024-11-21,2025-02-17,278.6,219.05,-21.37
NRBBEARING.NS,2024-11-14,2024-11-18,2025-02-12,280.95,221.65,-21.11
CUPID.NS,2024-11-18,2024-11-19,2025-02-17,84.04,69.72,-17.04
BHARATWIRE.NS,2024-11-13,2024-11-14,2025-02-11,213.74,163.03,-23.73
KECL.NS,2024-11-18,2024-11-19,2025-02-17,175.69,122.27,-30.41
MAHSEAMLES.NS,2024-11-18,2024-11-19,2025-02-17,610.4,605.95,-0.73
MAHSEAMLES.NS,2024-11-13,2024-11-14,2025-02-11,607.7,613.3,0.92
MAHSEAMLES.NS,2024-11-13,2024-11-14,2025-02-11,607.7,613.3,0.92
MAHSEAMLES.NS,2024-11-13,2024-11-14,2025-02-11,607.7,613.3,0.92
MAHSEAMLES.NS,2024-11-18,2024-11-19,2025-02-17,610.4,605.95,-0.73
MAHSEAMLES.NS,2024-11-13,2024-11-14,2025-02-11,607.7,613.3,0.92
BIGBLOC.NS,2024-11-18,2024-11-19,2025-02-17,102.58,61.92,-39.64
PRIVISCL.NS,2024-11-13,2024-11-14,2025-02-11,1785.35,1685.0,-5.62
PKTEA.NS,2024-11-12,2024-11-13,2025-02-10,538.9,720.3,33.66
GLOBAL.NS,2024-11-14,2024-11-18,2025-02-12,69.73,54.37,-22.03
GLOBAL.NS,2024-11-13,2024-11-14,2025-02-11,69.58,55.4,-20.38
NRBBEARING.NS,2024-11-12,2024-11-13,2025-02-10,272.9,234.65,-14.02
NRBBEARING.NS,2024-11-11,2024-11-12,2025-02-10,283.95,234.65,-17.36
NRBBEARING.NS,2024-11-13,2024-11-14,2025-02-11,273.75,212.6,-22.34
SHALBY.NS,2024-11-14,2024-11-18,2025-02-12,213.0,206.06,-3.26
KECL.NS,2024-11-13,2024-11-14,2025-02-11,172.43,144.4,-16.26
DIVISLAB.NS,2024-11-12,2024-11-13,2025-02-10,5770.1,5938.8,2.92
ECLERX.NS,2024-11-14,2024-11-18,2025-02-12,3128.85,3093.4,-1.13
ECLERX.NS,2024-11-12,2024-11-13,2025-02-10,3322.4,3147.85,-5.25
ALKYLAMINE.NS,2024-11-13,2024-11-14,2025-02-11,1945.3,1751.5,-9.96
ALKYLAMINE.NS,2024-11-12,2024-11-13,2025-02-10,1924.35,1779.52,-7.53
ALKYLAMINE.NS,2024-11-11,2024-11-12,2025-02-10,1981.53,1779.52,-10.19
ORIENTBELL.NS,2024-11-13,2024-11-14,2025-02-11,313.35,276.35,-11.81
POONAWALLA.NS,2024-11-12,2024-11-13,2025-02-10,347.45,309.4,-10.95
ORIENTBELL.NS,2024-11-12,2024-11-13,2025-02-10,313.05,278.7,-10.97
PKTEA.NS,2024-11-11,2024-11-12,2025-02-10,531.0,720.3,35.65
ECLERX.NS,2024-11-11,2024-11-12,2025-02-10,3321.7,3147.85,-5.23
GREENPLY.NS,2024-11-11,2024-11-12,2025-02-10,329.8,299.4,-9.22
BHARATWIRE.NS,2024-11-12,2024-11-13,2025-02-10,213.39,171.57,-19.6
BHARATWIRE.NS,2024-11-06,2024-11-07,2025-02-04,241.97,172.88,-28.55
PKTEA.NS,2024-11-08,2024-11-11,2025-02-06,535.25,723.35,35.14
INDOCO.NS,2024-11-12,2024-11-13,2025-02-10,310.15,265.63,-14.35
LEMERITE.NS,2024-11-08,2024-11-11,2025-02-06,227.15,313.45,37.99
INDOCO.NS,2024-11-12,2024-11-13,2025-02-10,310.15,265.63,-14.35
ORIENTBELL.NS,2024-11-08,2024-11-11,2025-02-06,319.25,284.3,-10.95
LTFOODS.NS,2024-11-08,2024-11-11,2025-02-06,370.65,401.0,8.19
LTFOODS.NS,2024-11-07,2024-11-08,2025-02-05,381.88,394.25,3.24
TFCILTD.NS,2024-11-06,2024-11-07,2025-02-04,159.64,139.28,-12.75
PARADEEP.NS,2024-11-06,2024-11-07,2025-02-04,113.14,110.69,-2.17
POONAWALLA.NS,2024-11-06,2024-11-07,2025-02-04,376.05,312.95,-16.78
GRETEX.NS,2024-08-07,2024-08-08,2024-11-05,138.6,276.25,99.31
GRETEX.NS,2024-08-07,2024-08-08,2024-11-05,138.6,276.25,99.31
GRETEX.NS,2024-08-07,2024-08-08,2024-11-05,138.6,276.25,99.31
POONAWALLA.NS,2024-11-04,2024-11-05,2025-02-03,369.85,308.0,-16.72
BAHETI.NS,2024-11-05,2024-11-06,2025-02-03,457.0,417.4,-8.67
THYROCARE.NS,2024-11-01,2024-11-04,2025-01-30,970.55,777.15,-19.93
POONAWALLA.NS,2024-11-01,2024-11-04,2025-01-30,375.8,308.6,-17.88
POONAWALLA.NS,2024-10-31,2024-11-01,2025-01-29,378.25,314.9,-16.75
SASKEN.NS,2024-11-01,2024-11-04,2025-01-30,1728.95,1738.2,0.54
TOKYOPLAST.NS,2024-10-31,2024-11-01,2025-01-29,126.95,111.34,-12.3
SMCGLOBAL.NS,2024-10-01,2024-10-03,2024-12-30,145.99,132.25,-9.41
BLISSGVS.NS,2024-10-28,2024-10-29,2025-01-27,124.0,150.79,21.6
BLISSGVS.NS,2024-10-29,2024-10-30,2025-01-27,125.97,150.79,19.7
TOKYOPLAST.NS,2024-10-28,2024-10-29,2025-01-27,118.61,110.68,-6.69
TOKYOPLAST.NS,2024-10-30,2024-10-31,2025-01-28,121.63,112.94,-7.14
GENSOL.NS,2024-10-31,2024-11-01,2025-01-29,814.65,710.85,-12.74
POONAWALLA.NS,2024-10-29,2024-10-30,2025-01-27,376.0,309.55,-17.67
RKFORGE.NS,2024-10-29,2024-10-30,2025-01-27,906.74,769.87,-15.09
JIOFIN.NS,2024-10-22,2024-10-23,2025-01-20,314.7,275.7,-12.39
SMCGLOBAL.NS,2024-10-29,2024-10-30,2025-01-27,140.8,121.2,-13.93
SMCGLOBAL.NS,2024-10-29,2024-10-30,2025-01-27,140.8,121.2,-13.93
360ONE.NS,2024-10-24,2024-10-25,2025-01-22,1005.98,1141.94,13.52
SESHAPAPER.NS,2024-10-24,2024-10-25,2025-01-22,296.67,276.89,-6.67
SESHAPAPER.NS,2024-10-24,2024-10-25,2025-01-22,296.67,276.89,-6.67
ONWARDTEC.NS,2024-10-22,2024-10-23,2025-01-20,354.35,304.76,-14.0
SANDUMA.NS,2024-10-17,2024-10-18,2025-01-15,461.1,385.3,-16.44
HDFCBANK.NS,2024-10-14,2024-10-15,2025-01-13,1665.77,1613.1,-3.16
BAJAJFINSV.NS,2024-09-27,2024-09-30,2024-12-26,1972.44,1558.54,-20.98
BAJAJFINSV.NS,2024-09-30,2024-10-01,2024-12-30,1974.29,1575.93,-20.18
BAJAJFINSV.NS,2024-09-27,2024-09-30,2024-12-26,1972.44,1558.54,-20.98
CENTENKA.NS,2024-09-30,2024-10-01,2024-12-30,696.4,624.3,-10.35
BAJAJELEC.NS,2024-09-30,2024-10-01,2024-12-30,969.4,748.35,-22.8
ANUP.NS,2024-09-30,2024-10-01,2024-12-30,2329.25,3473.55,49.13
ECLERX.NS,2024-09-30,2024-10-01,2024-12-30,3079.2,3502.4,13.74
MANAPPURAM.NS,2024-09-30,2024-10-01,2024-12-30,194.83,187.76,-3.63
BIGBLOC.NS,2024-09-30,2024-10-01,2024-12-30,117.07,100.58,-14.09
SHANKARA.NS,2024-09-30,2024-10-01,2024-12-30,522.36,669.25,28.12
SGIL.NS,2024-09-30,2024-10-01,2024-12-30,429.4,463.25,7.88
NCLIND.NS,2024-09-30,2024-10-01,2024-12-30,212.75,219.91,3.36
NCLIND.NS,2024-09-30,2024-10-01,2024-12-30,212.75,219.91,3.36
STEL.NS,2024-09-27,2024-09-30,2024-12-26,574.8,439.9,-23.47
STEL.NS,2024-09-26,2024-09-27,2024-12-26,586.5,439.9,-25.0
TIRUPATI.NS,2024-09-30,2024-10-01,2024-12-30,745.75,884.85,18.65
MBAPL.NS,2024-09-27,2024-09-30,2024-12-26,215.34,208.52,-3.17
MBAPL.NS,2024-09-27,2024-09-30,2024-12-26,215.34,208.52,-3.17
NCLIND.NS,2024-09-30,2024-10-01,2024-12-30,212.75,219.91,3.36
