symbol,trade_date,entry_date,exit_date,entry_price,exit_price,return_%
ALMONDZ.NS,2024-12-31,2025-01-01,2025-01-15,33.5,31.41,-6.24
ALMONDZ.NS,2024-12-31,2025-01-01,2025-01-15,33.5,31.41,-6.24
POONAWALLA.NS,2024-12-27,2024-12-30,2025-01-13,315.35,302.25,-4.15
FAIRCHEMOR.NS,2024-12-30,2024-12-31,2025-01-14,1218.75,988.5,-18.89
MADHUSUDAN.NS,2024-12-30,2024-12-31,2025-01-14,217.4,211.45,-2.74
MADHUSUDAN.NS,2024-12-30,2024-12-31,2025-01-14,217.4,211.45,-2.74
HITECH.NS,2024-12-27,2024-12-30,2025-01-13,159.36,135.96,-14.68
KRSNAA.NS,2024-12-27,2024-12-30,2025-01-13,877.6,829.4,-5.49
SKP.NS,2024-12-27,2024-12-30,2025-01-13,253.0,245.0,-3.16
JASH.NS,2024-12-27,2024-12-30,2025-01-13,565.04,557.1,-1.41
ALMONDZ.NS,2024-12-30,2024-12-31,2025-01-14,33.49,32.0,-4.45
ALMONDZ.NS,2024-12-30,2024-12-31,2025-01-14,33.49,32.0,-4.45
JINDRILL.NS,2024-12-26,2024-12-27,2025-01-10,766.05,731.0,-4.58
JSL.NS,2024-12-26,2024-12-27,2025-01-10,734.84,624.57,-15.01
FAIRCHEMOR.NS,2024-12-27,2024-12-30,2025-01-13,1237.4,951.9,-23.07
NCLIND.NS,2024-12-30,2024-12-31,2025-01-14,218.3,199.71,-8.52
NCLIND.NS,2024-12-30,2024-12-31,2025-01-14,218.3,199.71,-8.52
MADHUSUDAN.NS,2024-12-27,2024-12-30,2025-01-13,211.4,211.25,-0.07
MADHUSUDAN.NS,2024-12-26,2024-12-27,2025-01-10,209.5,214.15,2.22
MADHUSUDAN.NS,2024-12-27,2024-12-30,2025-01-13,211.4,211.25,-0.07
NRBBEARING.NS,2024-12-27,2024-12-30,2025-01-13,277.8,259.1,-6.73
ALKYLAMINE.NS,2024-12-26,2024-12-27,2025-01-10,1825.46,1760.26,-3.57
PANACEABIO.NS,2024-12-26,2024-12-27,2025-01-10,426.85,437.95,2.6
NURECA.NS,2024-12-27,2024-12-30,2025-01-13,281.1,330.7,17.64
ALMONDZ.NS,2024-12-27,2024-12-30,2025-01-13,33.25,32.23,-3.07
ALMONDZ.NS,2024-12-27,2024-12-30,2025-01-13,33.25,32.23,-3.07
ALMONDZ.NS,2024-12-26,2024-12-27,2025-01-10,33.0,32.89,-0.33
NCC.NS,2024-12-26,2024-12-27,2025-01-10,279.15,251.05,-10.07
ECLERX.NS,2024-12-26,2024-12-27,2025-01-10,3650.1,3269.95,-10.41
GREENPLY.NS,2024-12-27,2024-12-30,2025-01-13,309.65,279.2,-9.83
GREENPLY.NS,2024-12-27,2024-12-30,2025-01-13,309.65,279.2,-9.83
GREENPLY.NS,2024-12-27,2024-12-30,2025-01-13,309.65,279.2,-9.83
UGARSUGAR.NS,2024-12-27,2024-12-30,2025-01-13,68.34,53.59,-21.58
FAIRCHEMOR.NS,2024-12-26,2024-12-27,2025-01-10,1227.45,1010.05,-17.71
INDGN.NS,2024-12-24,2024-12-26,2025-01-08,590.67,628.49,6.4
MANGLMCEM.NS,2024-12-26,2024-12-27,2025-01-10,981.1,962.85,-1.86
MANGLMCEM.NS,2024-12-27,2024-12-30,2025-01-13,981.55,948.3,-3.39
MANGLMCEM.NS,2024-12-27,2024-12-30,2025-01-13,981.55,948.3,-3.39
NCLIND.NS,2024-12-27,2024-12-30,2025-01-13,219.91,193.92,-11.82
PKTEA.NS,2024-12-23,2024-12-24,2025-01-07,768.3,723.55,-5.82
UGARSUGAR.NS,2024-12-26,2024-12-27,2025-01-10,70.14,58.59,-16.47
PAISALO.NS,2024-12-27,2024-12-30,2025-01-13,49.95,43.35,-13.21
ECLERX.NS,2024-12-23,2024-12-24,2025-01-07,3625.75,3390.6,-6.49
ECLERX.NS,2024-12-24,2024-12-26,2025-01-08,3552.0,3335.5,-6.1
NCC.NS,2024-12-23,2024-12-24,2025-01-07,283.05,272.9,-3.59
JSL.NS,2024-12-23,2024-12-24,2025-01-07,728.9,667.95,-8.36
SNOWMAN.NS,2024-12-24,2024-12-26,2025-01-08,72.86,69.01,-5.28
HITECH.NS,2024-12-23,2024-12-24,2025-01-07,161.68,154.5,-4.44
RPGLIFE.NS,2024-12-24,2024-12-26,2025-01-08,2123.51,2280.16,7.38
FAIRCHEMOR.NS,2024-12-24,2024-12-26,2025-01-08,1207.55,1043.5,-13.59
MBAPL.NS,2024-12-23,2024-12-24,2025-01-07,217.88,248.02,13.83
BABAFP.NS,2024-12-17,2024-12-18,2025-01-01,54.6,59.5,8.97
BABAFP.NS,2024-12-24,2024-12-26,2025-01-08,59.5,57.5,-3.36
KRISHANA.NS,2024-12-23,2024-12-24,2025-01-07,202.11,197.38,-2.34
KRISHANA.NS,2024-12-23,2024-12-24,2025-01-07,202.11,197.38,-2.34
KRISHANA.NS,2024-12-24,2024-12-26,2025-01-08,196.85,191.35,-2.79
ORIENTBELL.NS,2024-12-24,2024-12-26,2025-01-08,326.15,321.95,-1.29
ALMONDZ.NS,2024-12-24,2024-12-26,2025-01-08,33.0,33.1,0.3
NCLIND.NS,2024-12-23,2024-12-24,2025-01-07,213.7,214.2,0.23
KPIGREEN.NS,2024-12-24,2024-12-26,2025-01-08,529.47,491.15,-7.24
ECLERX.NS,2024-12-20,2024-12-23,2025-01-06,3611.9,3389.0,-6.17
UGARSUGAR.NS,2024-12-23,2024-12-24,2025-01-07,68.05,61.81,-9.17
20MICRONS.NS,2024-12-24,2024-12-26,2025-01-08,227.96,245.47,7.68
RPGLIFE.NS,2024-12-23,2024-12-24,2025-01-07,2145.73,2306.0,7.47
RPGLIFE.NS,2024-12-20,2024-12-23,2025-01-06,2168.79,2201.32,1.5
NAVA.NS,2024-12-23,2024-12-24,2025-01-07,496.6,479.12,-3.52
NAVA.NS,2024-12-23,2024-12-24,2025-01-07,496.6,479.12,-3.52
SREEL.NS,2024-12-23,2024-12-24,2025-01-07,260.54,258.0,-0.97
PKTEA.NS,2024-12-17,2024-12-18,2025-01-01,765.05,735.0,-3.93
FAIRCHEMOR.NS,2024-12-23,2024-12-24,2025-01-07,1263.55,1100.05,-12.94
GULPOLY.NS,2024-12-23,2024-12-24,2025-01-07,170.56,176.49,3.48
ALMONDZ.NS,2024-12-23,2024-12-24,2025-01-07,32.86,33.07,0.64
SNOWMAN.NS,2024-12-20,2024-12-23,2025-01-06,73.0,67.53,-7.49
SNOWMAN.NS,2024-12-23,2024-12-24,2025-01-07,76.69,69.25,-9.7
FAIRCHEMOR.NS,2024-12-19,2024-12-20,2025-01-03,1237.4,1146.75,-7.33
FAIRCHEMOR.NS,2024-12-19,2024-12-20,2025-01-03,1237.4,1146.75,-7.33
FAIRCHEMOR.NS,2024-12-20,2024-12-23,2025-01-06,1280.65,1062.85,-17.01
SHAKTIPUMP.NS,2024-12-23,2024-12-24,2025-01-07,1015.45,1280.85,26.14
UGARSUGAR.NS,2024-11-21,2024-11-22,2024-12-06,73.43,75.09,2.26
POONAWALLA.NS,2024-12-20,2024-12-23,2025-01-06,318.3,313.3,-1.57
INDGN.NS,2024-12-20,2024-12-23,2025-01-06,586.83,589.67,0.48
INDGN.NS,2024-12-23,2024-12-24,2025-01-07,588.03,619.52,5.36
HITECH.NS,2024-12-18,2024-12-19,2025-01-02,160.89,157.56,-2.07
ALMONDZ.NS,2024-12-20,2024-12-23,2025-01-06,32.25,33.75,4.65
MDL.NS,2024-12-19,2024-12-20,2025-01-03,122.05,122.75,0.57
MDL.NS,2024-12-19,2024-12-20,2025-01-03,122.05,122.75,0.57
MBAPL.NS,2024-12-19,2024-12-20,2025-01-03,217.01,238.26,9.79
KRISHANA.NS,2024-12-19,2024-12-20,2025-01-03,202.43,199.53,-1.43
KRISHANA.NS,2024-12-18,2024-12-19,2025-01-02,202.73,196.91,-2.87
RPGLIFE.NS,2024-12-18,2024-12-19,2025-01-02,2237.52,2181.09,-2.52
TATACONSUM.NS,2024-12-18,2024-12-19,2025-01-02,900.43,922.81,2.49
ECLERX.NS,2024-12-19,2024-12-20,2025-01-03,3608.95,3507.65,-2.81
KECL.NS,2024-12-19,2024-12-20,2025-01-03,182.64,194.26,6.36
DIVISLAB.NS,2024-12-09,2024-12-10,2024-12-24,5932.6,5782.35,-2.53
ECLERX.NS,2024-12-18,2024-12-19,2025-01-02,3738.8,3517.3,-5.92
FAIRCHEMOR.NS,2024-12-18,2024-12-19,2025-01-02,1159.8,1163.05,0.28
NECLIFE.NS,2024-12-19,2024-12-20,2025-01-03,41.8,40.2,-3.83
KMEW.NS,2024-12-19,2024-12-20,2025-01-03,2187.6,2216.9,1.34
HITECH.NS,2024-12-13,2024-12-16,2024-12-30,168.99,159.36,-5.7
ECLERX.NS,2024-12-17,2024-12-18,2025-01-01,3739.95,3467.05,-7.3
BIGBLOC.NS,2024-12-17,2024-12-18,2025-01-01,107.2,102.45,-4.43
FAIRCHEMOR.NS,2024-12-17,2024-12-18,2025-01-01,1164.1,1198.45,2.95
INDGN.NS,2024-12-17,2024-12-18,2025-01-01,600.04,604.77,0.79
ORIENTBELL.NS,2024-12-17,2024-12-18,2025-01-01,329.3,333.0,1.12
PKTEA.NS,2024-12-16,2024-12-17,2024-12-31,728.65,740.7,1.65
KMEW.NS,2024-12-18,2024-12-19,2025-01-02,2136.0,2262.4,5.92
SREEL.NS,2024-12-17,2024-12-18,2025-01-01,270.25,259.8,-3.87
TOKYOPLAST.NS,2024-12-28,2024-12-30,2025-01-13,129.4,116.84,-9.71
SALZERELEC.NS,2024-12-17,2024-12-18,2025-01-01,1393.7,1375.65,-1.3
PKTEA.NS,2024-12-12,2024-12-13,2024-12-27,715.85,750.25,4.81
ECLERX.NS,2024-12-13,2024-12-16,2024-12-30,3833.45,3502.4,-8.64
BHARTIARTL.NS,2024-12-12,2024-12-13,2024-12-27,1681.75,1599.85,-4.87
BHARTIARTL.NS,2024-12-10,2024-12-11,2024-12-26,1586.0,1599.5,0.85
BHARTIARTL.NS,2024-12-11,2024-12-12,2024-12-26,1610.55,1599.5,-0.69
BHARTIARTL.NS,2024-12-13,2024-12-16,2024-12-30,1662.55,1586.9,-4.55
NCLIND.NS,2024-12-09,2024-12-10,2024-12-24,218.84,213.7,-2.35
INDOWIND.NS,2024-12-13,2024-12-16,2024-12-30,26.22,23.81,-9.19
RPGLIFE.NS,2024-12-13,2024-12-16,2024-12-30,2261.32,2068.97,-8.51
RPGLIFE.NS,2024-12-13,2024-12-16,2024-12-30,2261.32,2068.97,-8.51
BAIDFIN.NS,2024-12-13,2024-12-16,2024-12-30,16.65,15.04,-9.67
BAIDFIN.NS,2024-12-13,2024-12-16,2024-12-30,16.65,15.04,-9.67
BAIDFIN.NS,2024-12-13,2024-12-16,2024-12-30,16.65,15.04,-9.67
VIVIANA.NS,2024-12-10,2024-12-11,2024-12-26,914.45,1087.1,18.88
GODREJPROP.NS,2024-12-12,2024-12-13,2024-12-27,2926.95,2830.7,-3.29
PKTEA.NS,2024-12-11,2024-12-12,2024-12-26,705.1,756.2,7.25
ORIENTBELL.NS,2024-12-11,2024-12-12,2024-12-26,324.95,326.15,0.37
HITECH.NS,2024-12-09,2024-12-10,2024-12-24,172.12,161.68,-6.07
ASAHIINDIA.NS,2024-12-11,2024-12-12,2024-12-26,765.2,747.2,-2.35
SPCL.NS,2024-12-11,2024-12-12,2024-12-26,240.2,248.4,3.41
ECLERX.NS,2024-12-11,2024-12-12,2024-12-26,3834.85,3552.0,-7.38
ECLERX.NS,2024-12-12,2024-12-13,2024-12-27,3815.55,3650.1,-4.34
GODREJPROP.NS,2024-12-11,2024-12-12,2024-12-26,2880.35,2855.75,-0.85
AFCONS.NS,2024-12-10,2024-12-11,2024-12-26,524.4,533.2,1.68
NAHARPOLY.NS,2024-12-09,2024-12-10,2024-12-24,291.3,278.3,-4.46
CREST.NS,2024-12-11,2024-12-12,2024-12-26,474.15,415.65,-12.34
POONAWALLA.NS,2024-12-09,2024-12-10,2024-12-24,358.9,321.95,-10.3
JINDRILL.NS,2024-12-06,2024-12-09,2024-12-23,822.5,743.25,-9.64
ECLERX.NS,2024-12-09,2024-12-10,2024-12-24,3725.45,3625.75,-2.68
PKTEA.NS,2024-11-26,2024-11-27,2024-12-11,537.8,713.35,32.64
INDUSTOWER.NS,2024-12-04,2024-12-05,2024-12-19,363.55,346.4,-4.72
ECLERX.NS,2024-12-06,2024-12-09,2024-12-23,3678.8,3611.9,-1.82
JSL.NS,2024-12-05,2024-12-06,2024-12-20,740.43,718.67,-2.94
PAISALO.NS,2024-12-09,2024-12-10,2024-12-24,60.83,53.22,-12.51
RPGLIFE.NS,2024-12-05,2024-12-06,2024-12-20,2196.86,2191.9,-0.23
ASAHIINDIA.NS,2024-12-05,2024-12-06,2024-12-20,749.15,757.0,1.05
ECLERX.NS,2024-12-05,2024-12-06,2024-12-20,3615.85,3608.95,-0.19
GNA.NS,2024-11-26,2024-11-27,2024-12-11,397.6,422.26,6.2
SPCL.NS,2024-11-29,2024-12-02,2024-12-16,213.35,258.05,20.95
SREEL.NS,2024-12-04,2024-12-05,2024-12-19,252.6,267.33,5.83
SREEL.NS,2024-12-03,2024-12-04,2024-12-18,248.02,270.25,8.96
CREST.NS,2024-12-04,2024-12-05,2024-12-19,484.35,447.7,-7.57
CREST.NS,2024-12-04,2024-12-05,2024-12-19,484.35,447.7,-7.57
RPGLIFE.NS,2024-12-03,2024-12-04,2024-12-18,2188.92,2172.41,-0.75
SNOWMAN.NS,2024-12-04,2024-12-05,2024-12-19,78.18,70.64,-9.64
ECLERX.NS,2024-12-03,2024-12-04,2024-12-18,3611.4,3739.95,3.56
UNITEDPOLY.NS,2024-12-03,2024-12-04,2024-12-18,13.98,16.34,16.84
AVONMORE.NS,2024-12-03,2024-12-04,2024-12-18,17.23,15.96,-7.35
ECLERX.NS,2024-12-02,2024-12-03,2024-12-17,3558.2,3757.15,5.59
SUDARSCHEM.NS,2024-11-28,2024-11-29,2024-12-13,1065.95,1134.85,6.46
SUDARSCHEM.NS,2024-11-29,2024-12-02,2024-12-16,1061.75,1126.65,6.11
UNITEDPOLY.NS,2024-12-02,2024-12-03,2024-12-17,14.23,16.02,12.63
AVONMORE.NS,2024-12-02,2024-12-03,2024-12-17,16.4,15.74,-4.04
KMEW.NS,2024-12-02,2024-12-03,2024-12-17,2246.1,2227.35,-0.83
GLOBAL.NS,2024-12-02,2024-12-03,2024-12-17,78.68,72.84,-7.42
SNOWMAN.NS,2024-11-29,2024-12-02,2024-12-16,75.93,72.96,-3.91
SNOWMAN.NS,2024-12-02,2024-12-03,2024-12-17,76.34,72.42,-5.13
TFCILTD.NS,2024-11-29,2024-12-02,2024-12-16,177.18,183.19,3.39
RPGLIFE.NS,2024-11-28,2024-11-29,2024-12-13,2199.19,2251.7,2.39
RPGLIFE.NS,2024-11-29,2024-12-02,2024-12-16,2230.23,2261.32,1.39
RPGLIFE.NS,2024-11-29,2024-12-02,2024-12-16,2230.23,2261.32,1.39
ECLERX.NS,2024-11-28,2024-11-29,2024-12-13,3487.3,3815.55,9.41
ECLERX.NS,2024-11-27,2024-11-28,2024-12-12,3455.85,3834.85,10.97
AARTECH.NS,2024-11-29,2024-12-02,2024-12-16,83.41,77.5,-7.09
NRBBEARING.NS,2024-11-25,2024-11-26,2024-12-10,283.3,303.5,7.13
20MICRONS.NS,2024-11-28,2024-11-29,2024-12-13,233.55,254.51,8.97
MDL.NS,2024-11-27,2024-11-28,2024-12-12,102.0,121.1,18.73
MDL.NS,2024-11-27,2024-11-28,2024-12-12,102.0,121.1,18.73
MDL.NS,2024-11-27,2024-11-28,2024-12-12,102.0,121.1,18.73
YASHOPTICS.NS,2024-11-28,2024-11-29,2024-12-13,85.25,89.6,5.1
ECLERX.NS,2024-11-26,2024-11-27,2024-12-11,3462.85,3796.8,9.64
RELTD.NS,2024-11-26,2024-11-27,2024-12-11,132.78,136.78,3.01
RELTD.NS,2024-11-26,2024-11-27,2024-12-11,132.78,136.78,3.01
RELTD.NS,2024-11-22,2024-11-25,2024-12-09,120.44,143.32,19.0
UNITEDPOLY.NS,2024-11-27,2024-11-28,2024-12-12,15.06,15.1,0.27
RELTD.NS,2024-11-21,2024-11-22,2024-12-06,120.05,141.7,18.03
RELTD.NS,2024-11-21,2024-11-22,2024-12-06,120.05,141.7,18.03
INDOCO.NS,2024-11-27,2024-11-28,2024-12-12,316.2,335.15,5.99
PKTEA.NS,2024-11-18,2024-11-19,2024-12-03,536.95,560.65,4.41
SASTASUNDR.NS,2024-11-25,2024-11-26,2024-12-10,307.6,351.55,14.29
BHARATWIRE.NS,2024-11-21,2024-11-22,2024-12-06,219.55,238.0,8.4
BHARATWIRE.NS,2024-11-26,2024-11-27,2024-12-11,223.22,243.94,9.28
BHARATWIRE.NS,2024-11-22,2024-11-25,2024-12-09,220.16,237.63,7.94
BHARATWIRE.NS,2024-11-21,2024-11-22,2024-12-06,219.55,238.0,8.4
AVONMORE.NS,2024-11-26,2024-11-27,2024-12-11,17.99,14.99,-16.67
BHARATWIRE.NS,2024-11-19,2024-11-21,2024-12-04,218.31,234.22,7.29
BHARATWIRE.NS,2024-11-25,2024-11-26,2024-12-10,218.78,236.77,8.22
BHARATWIRE.NS,2024-11-19,2024-11-21,2024-12-04,218.31,234.22,7.29
TGL.NS,2024-11-25,2024-11-26,2024-12-10,497.8,590.65,18.65
GNA.NS,2024-11-13,2024-11-14,2024-11-28,385.47,412.9,7.12
AVONMORE.NS,2024-11-25,2024-11-26,2024-12-10,16.58,15.94,-3.83
MANGLMCEM.NS,2024-11-22,2024-11-25,2024-12-09,805.95,917.05,13.78
NRBBEARING.NS,2024-11-21,2024-11-22,2024-12-06,281.55,301.3,7.01
NRBBEARING.NS,2024-11-22,2024-11-25,2024-12-09,286.7,297.4,3.73
TFCILTD.NS,2024-11-22,2024-11-25,2024-12-09,174.34,174.64,0.17
SNOWMAN.NS,2024-11-21,2024-11-22,2024-12-06,72.94,78.52,7.65
SNOWMAN.NS,2024-11-22,2024-11-25,2024-12-09,71.18,76.76,7.84
ACE.NS,2024-11-22,2024-11-25,2024-12-09,1255.4,1423.7,13.41
SARLAPOLY.NS,2024-11-13,2024-11-14,2024-11-28,83.05,101.85,22.64
ECLERX.NS,2024-11-19,2024-11-21,2024-12-04,3314.85,3611.4,8.95
POONAWALLA.NS,2024-11-08,2024-11-11,2024-11-25,360.95,360.05,-0.25
INDOCO.NS,2024-11-19,2024-11-21,2024-12-04,299.8,322.45,7.56
BIGBLOC.NS,2024-11-19,2024-11-21,2024-12-04,104.68,110.3,5.37
RELTD.NS,2024-11-18,2024-11-19,2024-12-03,115.5,149.11,29.1
GREENPLY.NS,2024-11-19,2024-11-21,2024-12-04,315.75,349.6,10.72
NAVA.NS,2024-11-18,2024-11-19,2024-12-03,472.45,525.8,11.29
NAVA.NS,2024-11-18,2024-11-19,2024-12-03,472.45,525.8,11.29
NAVA.NS,2024-11-18,2024-11-19,2024-12-03,472.45,525.8,11.29
TFCILTD.NS,2024-11-18,2024-11-19,2024-12-03,145.43,175.99,21.01
ACE.NS,2024-11-18,2024-11-19,2024-12-03,1242.0,1357.7,9.32
CUPID.NS,2024-11-19,2024-11-21,2024-12-04,82.88,84.06,1.42
TIRUPATI.NS,2024-11-19,2024-11-21,2024-12-04,799.0,825.0,3.25
NRBBEARING.NS,2024-11-18,2024-11-19,2024-12-03,283.75,306.45,8.0
NRBBEARING.NS,2024-11-19,2024-11-21,2024-12-04,278.6,305.55,9.67
NRBBEARING.NS,2024-11-14,2024-11-18,2024-11-29,280.95,292.0,3.93
CUPID.NS,2024-11-18,2024-11-19,2024-12-03,84.04,86.04,2.38
BHARATWIRE.NS,2024-11-13,2024-11-14,2024-11-28,213.74,235.68,10.26
KECL.NS,2024-11-18,2024-11-19,2024-12-03,175.69,191.18,8.82
MAHSEAMLES.NS,2024-11-18,2024-11-19,2024-12-03,610.4,666.85,9.25
MAHSEAMLES.NS,2024-11-13,2024-11-14,2024-11-28,607.7,641.9,5.63
MAHSEAMLES.NS,2024-11-13,2024-11-14,2024-11-28,607.7,641.9,5.63
MAHSEAMLES.NS,2024-11-13,2024-11-14,2024-11-28,607.7,641.9,5.63
MAHSEAMLES.NS,2024-11-18,2024-11-19,2024-12-03,610.4,666.85,9.25
MAHSEAMLES.NS,2024-11-13,2024-11-14,2024-11-28,607.7,641.9,5.63
BIGBLOC.NS,2024-11-18,2024-11-19,2024-12-03,102.58,112.29,9.47
PRIVISCL.NS,2024-11-13,2024-11-14,2024-11-28,1785.35,1841.75,3.16
PKTEA.NS,2024-11-12,2024-11-13,2024-11-27,538.9,537.8,-0.2
GLOBAL.NS,2024-11-14,2024-11-18,2024-11-29,69.73,75.06,7.65
GLOBAL.NS,2024-11-13,2024-11-14,2024-11-28,69.58,76.18,9.48
NRBBEARING.NS,2024-11-12,2024-11-13,2024-11-27,272.9,283.95,4.05
NRBBEARING.NS,2024-11-11,2024-11-12,2024-11-26,283.95,283.3,-0.23
NRBBEARING.NS,2024-11-13,2024-11-14,2024-11-28,273.75,286.5,4.66
SHALBY.NS,2024-11-14,2024-11-18,2024-11-29,213.0,222.73,4.57
KECL.NS,2024-11-13,2024-11-14,2024-11-28,172.43,191.64,11.14
DIVISLAB.NS,2024-11-12,2024-11-13,2024-11-27,5770.1,5999.2,3.97
ECLERX.NS,2024-11-14,2024-11-18,2024-11-29,3128.85,3487.3,11.46
ECLERX.NS,2024-11-12,2024-11-13,2024-11-27,3322.4,3462.85,4.23
ALKYLAMINE.NS,2024-11-13,2024-11-14,2024-11-28,1945.3,1963.42,0.93
ALKYLAMINE.NS,2024-11-12,2024-11-13,2024-11-27,1924.35,1953.66,1.52
ALKYLAMINE.NS,2024-11-11,2024-11-12,2024-11-26,1981.53,1934.3,-2.38
ORIENTBELL.NS,2024-11-13,2024-11-14,2024-11-28,313.35,322.0,2.76
POONAWALLA.NS,2024-11-12,2024-11-13,2024-11-27,347.45,362.65,4.37
ORIENTBELL.NS,2024-11-12,2024-11-13,2024-11-27,313.05,325.85,4.09
PKTEA.NS,2024-11-11,2024-11-12,2024-11-26,531.0,541.2,1.92
ECLERX.NS,2024-11-11,2024-11-12,2024-11-26,3321.7,3378.5,1.71
GREENPLY.NS,2024-11-11,2024-11-12,2024-11-26,329.8,326.25,-1.08
BHARATWIRE.NS,2024-11-12,2024-11-13,2024-11-27,213.39,223.22,4.61
BHARATWIRE.NS,2024-11-06,2024-11-07,2024-11-21,241.97,218.31,-9.78
PKTEA.NS,2024-11-08,2024-11-11,2024-11-25,535.25,531.8,-0.64
INDOCO.NS,2024-11-12,2024-11-13,2024-11-27,310.15,305.6,-1.47
LEMERITE.NS,2024-11-08,2024-11-11,2024-11-25,227.15,228.8,0.73
INDOCO.NS,2024-11-12,2024-11-13,2024-11-27,310.15,305.6,-1.47
ORIENTBELL.NS,2024-11-08,2024-11-11,2024-11-25,319.25,320.6,0.42
LTFOODS.NS,2024-11-08,2024-11-11,2024-11-25,370.65,354.17,-4.45
LTFOODS.NS,2024-11-07,2024-11-08,2024-11-22,381.88,348.03,-8.87
TFCILTD.NS,2024-11-06,2024-11-07,2024-11-21,159.64,156.23,-2.14
PARADEEP.NS,2024-11-06,2024-11-07,2024-11-21,113.14,107.02,-5.41
POONAWALLA.NS,2024-11-06,2024-11-07,2024-11-21,376.05,360.2,-4.21
GRETEX.NS,2024-08-07,2024-08-08,2024-08-22,138.6,148.2,6.93
GRETEX.NS,2024-08-07,2024-08-08,2024-08-22,138.6,148.2,6.93
GRETEX.NS,2024-08-07,2024-08-08,2024-08-22,138.6,148.2,6.93
POONAWALLA.NS,2024-11-04,2024-11-05,2024-11-19,369.85,358.3,-3.12
BAHETI.NS,2024-11-05,2024-11-06,2024-11-21,457.0,429.9,-5.93
THYROCARE.NS,2024-11-01,2024-11-04,2024-11-18,970.55,984.85,1.47
POONAWALLA.NS,2024-11-01,2024-11-04,2024-11-18,375.8,356.3,-5.19
POONAWALLA.NS,2024-10-31,2024-11-01,2024-11-18,378.25,356.3,-5.8
SASKEN.NS,2024-11-01,2024-11-04,2024-11-18,1728.95,2098.2,21.36
TOKYOPLAST.NS,2024-10-31,2024-11-01,2024-11-18,126.95,121.92,-3.96
SMCGLOBAL.NS,2024-10-01,2024-10-03,2024-10-16,145.99,155.8,6.72
BLISSGVS.NS,2024-10-28,2024-10-29,2024-11-12,124.0,118.66,-4.31
BLISSGVS.NS,2024-10-29,2024-10-30,2024-11-13,125.97,116.44,-7.57
TOKYOPLAST.NS,2024-10-28,2024-10-29,2024-11-12,118.61,125.5,5.81
TOKYOPLAST.NS,2024-10-30,2024-10-31,2024-11-14,121.63,122.79,0.95
GENSOL.NS,2024-10-31,2024-11-01,2024-11-18,814.65,760.95,-6.59
POONAWALLA.NS,2024-10-29,2024-10-30,2024-11-13,376.0,347.45,-7.59
RKFORGE.NS,2024-10-29,2024-10-30,2024-11-13,906.74,921.26,1.6
JIOFIN.NS,2024-10-22,2024-10-23,2024-11-06,314.7,326.05,3.61
SMCGLOBAL.NS,2024-10-29,2024-10-30,2024-11-13,140.8,133.13,-5.45
SMCGLOBAL.NS,2024-10-29,2024-10-30,2024-11-13,140.8,133.13,-5.45
360ONE.NS,2024-10-24,2024-10-25,2024-11-08,1005.98,1040.07,3.39
SESHAPAPER.NS,2024-10-24,2024-10-25,2024-11-08,296.67,299.35,0.9
SESHAPAPER.NS,2024-10-24,2024-10-25,2024-11-08,296.67,299.35,0.9
ONWARDTEC.NS,2024-10-22,2024-10-23,2024-11-06,354.35,339.87,-4.09
SANDUMA.NS,2024-10-17,2024-10-18,2024-11-01,461.1,457.55,-0.77
HDFCBANK.NS,2024-10-14,2024-10-15,2024-10-29,1665.77,1732.79,4.02
BAJAJFINSV.NS,2024-09-27,2024-09-30,2024-10-14,1972.44,1866.29,-5.38
BAJAJFINSV.NS,2024-09-30,2024-10-01,2024-10-15,1974.29,1853.05,-6.14
BAJAJFINSV.NS,2024-09-27,2024-09-30,2024-10-14,1972.44,1866.29,-5.38
CENTENKA.NS,2024-09-30,2024-10-01,2024-10-15,696.4,641.5,-7.88
BAJAJELEC.NS,2024-09-30,2024-10-01,2024-10-15,969.4,895.6,-7.61
ANUP.NS,2024-09-30,2024-10-01,2024-10-15,2329.25,2685.1,15.28
ECLERX.NS,2024-09-30,2024-10-01,2024-10-15,3079.2,3069.25,-0.32
MANAPPURAM.NS,2024-09-30,2024-10-01,2024-10-15,194.83,180.75,-7.23
BIGBLOC.NS,2024-09-30,2024-10-01,2024-10-15,117.07,142.98,22.13
SHANKARA.NS,2024-09-30,2024-10-01,2024-10-15,522.36,501.71,-3.95
SGIL.NS,2024-09-30,2024-10-01,2024-10-15,429.4,405.9,-5.47
NCLIND.NS,2024-09-30,2024-10-01,2024-10-15,212.75,212.33,-0.2
NCLIND.NS,2024-09-30,2024-10-01,2024-10-15,212.75,212.33,-0.2
STEL.NS,2024-09-27,2024-09-30,2024-10-14,574.8,535.0,-6.92
STEL.NS,2024-09-26,2024-09-27,2024-10-11,586.5,545.9,-6.92
TIRUPATI.NS,2024-09-30,2024-10-01,2024-10-15,745.75,992.15,33.04
MBAPL.NS,2024-09-27,2024-09-30,2024-10-14,215.34,220.87,2.57
MBAPL.NS,2024-09-27,2024-09-30,2024-10-14,215.34,220.87,2.57
NCLIND.NS,2024-09-30,2024-10-01,2024-10-15,212.75,212.33,-0.2
DRSDILIP.NS,2024-09-27,2024-09-30,2024-10-14,82.45,86.45,4.85
DRSDILIP.NS,2024-09-24,2024-09-25,2024-10-09,87.4,82.65,-5.43
